long,lat,massflow,gpstime,cycletime,distance,cutwidth,moisture,headerstatus,passno,monitorno,fieldid,loadid,crop,gpsstatus,pdop,altitude
-96.465161,41.185124,9.06,1002892784,2,124,240,13.0,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.465125,41.185124,7.45,1002892786,2,127,240,12.9,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.465088,41.185123,8.00,1002892788,2,117,240,13.1,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.465050,41.185123,7.26,1002892790,2,120,240,13.2,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.465012,41.185122,7.50,1002892792,2,118,240,13.3,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.464975,41.185122,7.74,1002892794,2,123,240,13.1,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.464936,41.185121,8.23,1002892796,2,120,240,13.1,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.464897,41.185121,7.31,1002892798,2,124,240,13.1,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.464859,41.185120,7.66,1002892800,2,128,240,13.1,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.464819,41.185119,8.56,1002892802,2,120,240,12.9,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.464781,41.185118,7.48,1002892804,2,133,240,13.0,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.464742,41.185117,7.44,1002892806,2,125,240,13.0,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.464702,41.185117,8.26,1002892808,2,121,240,12.8,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.464663,41.185117,7.48,1002892810,2,133,240,12.9,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.464626,41.185116,6.96,1002892812,2,128,240,13.0,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.464587,41.185115,8.24,1002892814,2,125,240,13.1,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.464547,41.185115,7.57,1002892816,2,125,240,12.9,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.464509,41.185114,7.58,1002892818,2,127,240,13.2,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.464470,41.185113,7.01,1002892820,2,126,240,13.1,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.464433,41.185112,7.08,1002892822,2,123,240,13.1,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.464394,41.185112,7.12,1002892824,2,121,240,13.0,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.2
-96.464355,41.185112,7.16,1002892826,2,129,240,13.3,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.2
-96.464316,41.185111,7.66,1002892828,2,126,240,13.2,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.2
-96.464275,41.185111,6.63,1002892830,2,127,240,12.9,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.464236,41.185110,7.29,1002892832,2,132,240,12.9,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.464196,41.185109,5.24,1002892834,2,127,240,12.9,33,12,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.2
-96.464196,41.185056,6.78,1002892858,2,114,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.464232,41.185056,6.79,1002892860,2,111,240,12.8,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.464271,41.185057,6.66,1002892862,2,120,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.464311,41.185057,8.50,1002892864,2,121,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.464352,41.185057,9.29,1002892866,2,137,240,13.1,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.464391,41.185058,7.97,1002892868,2,132,240,13.2,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.464431,41.185059,8.47,1002892870,2,130,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.464470,41.185060,7.83,1002892872,2,128,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.464510,41.185060,7.96,1002892874,2,131,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.464549,41.185061,7.70,1002892876,2,130,240,13.2,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.464589,41.185060,7.86,1002892878,2,127,240,13.3,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.464629,41.185060,7.43,1002892880,2,126,240,13.4,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.464669,41.185060,7.55,1002892882,2,130,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.6
-96.464709,41.185060,8.64,1002892884,2,128,240,13.1,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.6
-96.464748,41.185060,8.43,1002892886,2,129,240,13.3,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.464788,41.185061,7.33,1002892888,2,128,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.6
-96.464827,41.185061,8.34,1002892890,2,128,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.464866,41.185062,8.22,1002892892,2,131,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.464904,41.185063,8.54,1002892894,2,128,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.464943,41.185063,8.23,1002892896,2,121,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.464983,41.185063,8.41,1002892898,2,131,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.9
-96.465021,41.185063,7.65,1002892900,2,124,240,13.4,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.465060,41.185063,7.71,1002892902,2,128,240,13.1,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.465100,41.185064,6.81,1002892904,2,130,240,13.2,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.9
-96.465139,41.185065,8.04,1002892906,2,128,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.465176,41.185067,8.87,1002892908,2,121,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.6
-96.465216,41.185067,8.15,1002892910,2,133,240,13.1,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.465256,41.185068,8.24,1002892912,2,128,240,13.1,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.465297,41.185068,9.20,1002892914,2,130,240,12.7,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.465337,41.185069,8.27,1002892916,2,131,240,12.8,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.465378,41.185070,7.44,1002892918,2,134,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.465418,41.185070,8.20,1002892920,2,129,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.465458,41.185070,7.77,1002892922,2,131,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.465498,41.185071,6.14,1002892924,2,130,240,13.1,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.465538,41.185071,6.45,1002892926,2,131,240,13.1,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.465577,41.185071,7.34,1002892928,2,128,240,13.1,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.465618,41.185071,5.25,1002892930,2,133,240,13.2,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.465657,41.185072,5.86,1002892932,2,126,240,13.3,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.465698,41.185072,5.65,1002892934,2,131,240,13.3,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.465740,41.185073,7.97,1002892936,2,134,240,13.1,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.465780,41.185074,8.00,1002892938,2,130,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.465821,41.185075,7.27,1002892940,2,138,240,13.1,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.465862,41.185075,8.63,1002892942,2,135,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.465903,41.185075,7.07,1002892944,2,130,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.465943,41.185076,7.69,1002892946,2,134,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.465985,41.185076,5.08,1002892948,2,132,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.466027,41.185076,5.77,1002892950,2,136,240,12.7,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.466068,41.185077,6.79,1002892952,2,133,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.466109,41.185076,7.09,1002892954,2,134,240,12.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.466150,41.185076,7.81,1002892956,2,136,240,12.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.466192,41.185076,8.47,1002892958,2,133,240,12.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.466232,41.185077,9.15,1002892960,2,137,240,12.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.466274,41.185078,7.66,1002892962,2,128,240,12.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.466314,41.185079,8.25,1002892964,2,133,240,12.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.466356,41.185080,6.93,1002892966,2,135,240,12.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.466398,41.185080,7.94,1002892968,2,136,240,12.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.466439,41.185081,8.29,1002892970,2,129,240,12.8,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.466480,41.185082,7.87,1002892972,2,138,240,12.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.466522,41.185082,7.56,1002892974,2,132,240,12.8,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.466562,41.185083,7.60,1002892976,2,134,240,12.8,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.466604,41.185084,7.32,1002892978,2,131,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.466644,41.185085,7.07,1002892980,2,131,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.466686,41.185086,7.27,1002892982,2,137,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.466728,41.185086,6.43,1002892984,2,138,240,12.8,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.466767,41.185086,6.09,1002892986,2,131,240,12.8,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.466808,41.185087,5.52,1002892988,2,130,240,12.8,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.466851,41.185087,5.26,1002892990,2,136,240,12.7,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.466891,41.185087,6.34,1002892992,2,130,240,12.8,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.466933,41.185087,4.91,1002892994,2,138,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.466974,41.185088,4.70,1002892996,2,137,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467015,41.185089,4.85,1002892998,2,130,240,13.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467055,41.185089,5.05,1002893000,2,133,240,12.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467097,41.185089,5.00,1002893002,2,134,240,12.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.467138,41.185088,4.77,1002893004,2,136,240,12.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.467179,41.185089,5.05,1002893006,2,133,240,12.4,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.467220,41.185089,5.25,1002893008,2,132,240,12.4,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.467262,41.185090,5.38,1002893010,2,134,240,12.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.467303,41.185090,5.97,1002893012,2,133,240,12.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467343,41.185091,4.82,1002893014,2,136,240,12.4,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467385,41.185091,5.27,1002893016,2,134,240,12.3,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467425,41.185092,6.24,1002893018,2,127,240,12.3,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.467465,41.185092,6.34,1002893020,2,138,240,12.2,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.467506,41.185093,6.93,1002893022,2,131,240,12.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.467547,41.185093,7.33,1002893024,2,130,240,11.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467588,41.185094,7.19,1002893026,2,137,240,11.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467629,41.185094,8.89,1002893028,2,133,240,11.8,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.467668,41.185095,9.04,1002893030,2,130,240,12.0,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467708,41.185095,8.77,1002893032,2,131,240,12.1,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467749,41.185096,9.80,1002893034,2,130,240,12.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467788,41.185096,9.30,1002893036,2,130,240,12.7,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.467825,41.185097,8.96,1002893038,2,120,240,12.9,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.467863,41.185098,10.59,1002893040,2,127,240,13.3,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.467902,41.185099,8.47,1002893042,2,126,240,13.4,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.467940,41.185099,10.29,1002893044,2,124,240,13.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.467978,41.185099,8.93,1002893046,2,123,240,13.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.468017,41.185100,9.88,1002893048,2,129,240,13.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.2
-96.468054,41.185100,9.30,1002893050,2,119,240,13.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.468091,41.185100,9.89,1002893052,2,119,240,13.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.468129,41.185100,8.33,1002893054,2,121,240,13.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.468167,41.185101,9.22,1002893056,2,123,240,13.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.468204,41.185102,9.48,1002893058,2,118,240,13.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.468241,41.185102,9.22,1002893060,2,123,240,13.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.468275,41.185103,8.94,1002893062,2,111,240,13.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468312,41.185103,8.69,1002893064,2,120,240,13.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468347,41.185104,7.68,1002893066,2,118,240,13.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468383,41.185104,8.75,1002893068,2,116,240,13.4,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468420,41.185104,8.63,1002893070,2,116,240,13.4,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468456,41.185104,8.63,1002893072,2,118,240,13.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468491,41.185104,8.82,1002893074,2,114,240,13.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.468529,41.185104,8.85,1002893076,2,124,240,13.3,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.468566,41.185105,9.46,1002893078,2,120,240,13.1,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468604,41.185105,7.21,1002893080,2,123,240,13.1,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468642,41.185106,8.13,1002893082,2,121,240,13.4,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468679,41.185107,8.48,1002893084,2,124,240,13.3,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.468718,41.185108,7.00,1002893086,2,126,240,13.4,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.468756,41.185108,7.74,1002893088,2,121,240,13.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468794,41.185107,6.91,1002893090,2,127,240,13.7,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468833,41.185107,6.84,1002893092,2,127,240,13.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468871,41.185107,7.01,1002893094,2,123,240,13.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.468912,41.185105,6.44,1002893096,2,132,240,13.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468952,41.185104,7.48,1002893098,2,124,240,13.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468991,41.185104,5.42,1002893100,2,127,240,13.6,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.469031,41.185104,7.09,1002893102,2,131,240,13.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.469070,41.185105,5.12,1002893104,2,124,240,13.5,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.469110,41.185106,6.11,1002893106,2,134,240,13.3,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.469150,41.185107,4.54,1002893108,2,131,240,13.3,33,13,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.469212,41.184947,7.02,1002893140,2,128,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.9
-96.469129,41.185054,4.72,1002893142,2,125,240,12.9,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.5
-96.469087,41.185054,7.07,1002893144,2,118,240,12.8,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.2
-96.469046,41.185054,6.07,1002893146,2,143,240,12.7,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.2
-96.469004,41.185053,6.90,1002893148,2,136,240,12.7,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.2
-96.468964,41.185051,7.65,1002893150,2,132,240,12.3,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.2
-96.468922,41.185052,7.98,1002893152,2,137,240,12.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.468881,41.185052,8.56,1002893154,2,134,240,12.3,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.468840,41.185052,8.66,1002893156,2,133,240,12.3,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.468799,41.185051,9.67,1002893158,2,136,240,12.3,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468758,41.185052,8.95,1002893160,2,132,240,12.5,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468717,41.185051,7.13,1002893162,2,132,240,12.6,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468676,41.185052,8.55,1002893164,2,139,240,13.0,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468633,41.185051,10.10,1002893166,2,130,240,13.2,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.468592,41.185051,8.88,1002893168,2,141,240,13.3,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468552,41.185050,8.58,1002893170,2,134,240,13.3,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468510,41.185050,10.31,1002893172,2,130,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468469,41.185049,9.72,1002893174,2,139,240,13.3,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.468428,41.185049,9.30,1002893176,2,131,240,13.6,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.468388,41.185049,10.46,1002893178,2,134,240,13.5,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.468349,41.185049,9.03,1002893180,2,134,240,13.6,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.2
-96.468309,41.185049,10.03,1002893182,2,123,240,13.6,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.2
-96.468269,41.185049,8.33,1002893184,2,129,240,13.6,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.468230,41.185049,9.89,1002893186,2,134,240,13.5,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.468190,41.185049,10.83,1002893188,2,129,240,13.5,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.468150,41.185048,10.01,1002893190,2,124,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.468113,41.185047,10.23,1002893192,2,133,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.468075,41.185046,9.57,1002893194,2,124,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.468037,41.185046,9.72,1002893196,2,121,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.467999,41.185045,8.65,1002893198,2,124,240,13.5,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.467960,41.185045,11.12,1002893200,2,124,240,13.5,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.467922,41.185044,8.15,1002893202,2,124,240,13.5,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.467884,41.185044,9.69,1002893204,2,125,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.467846,41.185044,8.77,1002893206,2,118,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.467806,41.185043,9.85,1002893208,2,120,240,13.3,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.467768,41.185043,9.79,1002893210,2,130,240,13.3,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.467725,41.185043,8.67,1002893212,2,126,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467684,41.185042,8.02,1002893214,2,132,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467642,41.185043,8.48,1002893216,2,138,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467600,41.185042,8.33,1002893218,2,134,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.467557,41.185042,6.95,1002893220,2,136,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.6
-96.467514,41.185041,6.46,1002893222,2,138,240,13.5,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.6
-96.467471,41.185040,6.59,1002893224,2,143,240,13.5,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.467430,41.185040,6.70,1002893226,2,139,240,13.3,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.467388,41.185040,6.42,1002893228,2,128,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.467346,41.185039,5.85,1002893230,2,136,240,13.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.9
-96.467305,41.185039,6.50,1002893232,2,139,240,13.2,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.9
-96.467267,41.185038,5.52,1002893234,2,129,240,13.2,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.467226,41.185037,5.23,1002893236,2,121,240,13.3,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.467187,41.185036,4.66,1002893238,2,127,240,13.3,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.467144,41.185036,5.71,1002893240,2,138,240,13.0,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.467102,41.185036,5.01,1002893242,2,131,240,13.1,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.9
-96.467060,41.185035,4.94,1002893244,2,142,240,13.0,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.6
-96.467017,41.185035,5.11,1002893246,2,134,240,12.6,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.466975,41.185035,4.76,1002893248,2,141,240,12.4,33,14,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
